RecordID,LotRoadFrontageSF,LotAreaSF,OverallQuality,OverallCondition,Age,BasementFinishedSF,BasementUnfinishedSF,TotalBasementSF,CentralAir,FirstFloorSF,SecondFloorSF,LowQualityFinishedSF,TotalLivingAreaSF,FullBath,HalfBath,BedroomAbvGround,KitchenAbvGround,TotalRoomsAbvGround,Fireplaces,GarageType,GarageCars,GarageSF,WoodDeckSF,TotalPorchSF,SalePrice
1759,58,9487,6,5,10,520,395,915,Y,940,750,0,1690,2,1,3,1,7,1,Attached,2,442,0,50,187000
1760,59,9649,6,5,11,0,941,941,Y,961,683,0,1644,2,1,3,1,7,1,Attached,2,460,460,42,185000
1761,160,15623,10,5,14,2096,300,2396,Y,2411,2065,0,4476,3,1,4,1,10,2,Attached,3,813,171,78,745000
1762,100,12191,8,5,13,1181,598,1779,Y,1779,772,0,2551,2,1,4,1,8,2,Attached,3,925,76,61,384500
1763,0,11000,8,5,10,0,969,969,Y,997,1288,0,2285,2,1,4,1,8,1,Attached,3,648,0,56,248000
1764,0,11400,10,5,9,1282,1351,2633,Y,2633,0,0,2633,2,1,2,1,8,2,Attached,3,804,314,140,466500
1765,89,10557,9,5,12,672,736,1408,Y,1671,1407,0,3078,2,1,4,1,9,1,Attached,3,806,108,87,410000
1766,74,11002,8,5,12,1048,341,1389,Y,1411,1171,0,2582,2,1,4,1,9,1,Attached,3,758,286,60,322500
1767,83,10790,7,5,12,0,1066,1066,Y,1108,1277,0,2385,2,1,4,1,8,1,Attached,3,600,120,38,252000
1768,104,21535,10,6,16,1455,989,2444,Y,2444,1872,0,4316,3,1,4,1,10,2,Attached,3,832,382,50,755000
1769,92,9920,7,5,14,862,255,1117,Y,1127,886,0,2013,2,1,3,1,8,1,Attached,2,455,180,130,269790
1770,95,11787,7,5,14,719,660,1379,Y,1383,1015,0,2398,2,1,3,1,8,1,Attached,3,834,239,60,315750
1771,82,9950,7,5,15,565,638,1203,Y,1214,1306,0,2520,2,1,4,1,9,1,Attached,3,721,224,114,290000
1772,65,12257,8,5,15,120,1198,1318,Y,1328,1203,0,2531,2,1,4,1,9,1,Attached,3,752,222,98,290000
1773,0,12692,8,5,18,1231,1969,3200,Y,3228,0,0,3228,3,0,4,1,10,1,Attached,2,546,264,366,430000
1774,88,11762,8,5,18,335,770,1105,Y,1105,1097,0,2202,2,1,4,1,9,1,Attached,2,517,0,209,263000
1775,82,9044,8,5,14,1225,100,1325,Y,1335,1203,0,2538,2,1,4,1,8,1,Attached,3,933,198,92,330000
1776,75,9910,7,6,3,0,1369,1369,Y,1369,0,0,1369,2,0,3,1,5,0,Attached,2,605,0,203,213133
1777,91,11830,8,5,3,1220,322,1542,Y,1542,0,0,1542,2,0,3,1,6,1,Attached,3,852,168,110,260261
1778,84,11670,9,5,4,0,1905,1905,Y,1905,0,0,1905,2,0,3,1,8,1,Attached,3,788,0,191,320000
1779,49,15256,8,5,3,929,556,1485,Y,1464,0,0,1464,2,0,3,1,6,0,Attached,3,754,168,160,282922
1780,76,10612,8,5,4,28,1496,1524,Y,1534,0,0,1534,2,0,3,1,7,1,Attached,2,484,168,46,215000
1781,98,12291,10,5,3,1572,394,1966,Y,1966,0,0,1966,2,0,1,1,6,1,Attached,3,1092,76,52,419005
1782,116,13501,8,5,4,63,1560,1623,Y,1636,0,0,1636,2,0,3,1,8,1,Attached,3,865,0,60,255000
1783,75,9986,8,5,4,0,1795,1795,Y,1795,0,0,1795,2,0,2,1,7,1,Attached,3,895,0,49,147000
1784,85,9965,7,5,3,0,1528,1528,Y,1528,0,0,1528,3,2,3,1,6,1,Attached,2,480,0,228,235876
1785,79,9416,7,5,3,1126,600,1726,Y,1726,0,0,1726,2,0,3,1,8,1,Attached,3,786,171,404,311872
1786,83,9849,7,6,3,0,1689,1689,Y,1689,0,0,1689,2,0,3,1,7,0,Attached,3,954,0,56,248328
1787,85,10000,8,5,4,0,1588,1588,Y,1588,0,0,1588,2,0,3,1,7,1,Attached,3,825,144,45,227000
1788,74,8847,8,5,5,769,769,1538,Y,1538,0,0,1538,2,0,3,1,7,0,Attached,2,484,146,40,260000
1789,76,9158,8,5,3,0,1496,1496,Y,1496,0,0,1496,2,0,3,1,7,0,Attached,2,474,168,130,225000
1790,70,8251,7,5,5,778,716,1494,Y,1506,0,0,1506,2,0,3,1,7,1,Attached,2,672,192,35,249000
1791,75,10084,8,5,6,1369,317,1686,Y,1694,0,0,1694,2,0,3,1,7,1,Attached,2,636,255,57,307000
1792,70,9605,7,5,4,0,982,982,Y,982,995,0,1977,2,1,3,1,7,0,Attached,3,574,240,53,250000
1793,75,8778,8,5,4,0,1302,1302,Y,1302,528,0,1830,2,1,3,1,7,0,Attached,3,859,0,40,221300
1794,72,8640,8,5,3,24,1314,1338,Y,1338,0,0,1338,2,0,3,1,6,0,Attached,2,598,0,141,208900
1795,75,9000,7,5,4,0,1335,1335,Y,1335,0,0,1335,2,0,3,1,6,0,Attached,2,575,0,210,210400
1796,72,8640,8,5,3,350,546,896,Y,896,896,0,1792,2,1,3,1,8,0,Attached,2,590,184,96,255000
1797,81,10411,5,5,3,0,725,725,Y,725,863,0,1588,3,0,3,1,8,0,Attached,2,561,0,0,212109
1798,75,9000,8,5,4,0,1088,1088,Y,1088,871,0,1959,2,1,3,1,8,1,Attached,3,1025,208,46,270000
1799,75,9000,8,5,3,64,1120,1184,Y,1184,1426,0,2610,2,1,4,1,11,1,Attached,2,550,208,364,303477
1800,112,12217,8,5,3,745,210,955,Y,955,925,0,1880,2,1,3,1,8,1,Attached,3,880,168,127,310013
1801,84,11096,8,5,4,24,1632,1656,Y,1656,0,0,1656,2,0,3,1,7,0,Attached,3,826,0,146,249700
1802,84,10207,7,6,3,0,874,874,Y,874,887,0,1761,3,0,3,1,7,0,Attached,2,578,144,105,227875
1803,84,10440,8,5,3,0,1574,1574,Y,1584,0,0,1584,2,0,2,1,6,1,Attached,2,594,0,256,261329
1804,100,11824,8,5,4,0,1685,1685,Y,1685,0,0,1685,2,0,2,1,5,1,Attached,3,658,112,63,253000
1805,85,10625,6,5,6,0,1158,1158,Y,1158,1285,0,2443,2,1,4,1,9,1,Attached,3,744,193,127,265000
1806,102,11143,8,5,6,0,1580,1580,Y,1580,886,0,2466,3,0,4,1,8,1,Attached,2,610,159,214,340000
1807,63,7500,6,5,4,0,1100,1100,Y,1100,0,0,1100,1,1,3,1,6,0,None,0,0,0,136,146000
1808,63,7500,7,5,4,0,1143,1143,Y,1143,0,0,1143,1,1,3,1,5,0,None,0,0,0,55,147000
1809,60,12450,5,5,7,729,365,1094,Y,1094,0,0,1094,1,0,3,1,6,0,Detached,2,576,0,0,149000
1810,65,7441,7,5,4,0,1461,1461,Y,1486,0,0,1486,2,0,3,1,7,0,Attached,2,566,0,32,181000
1811,70,8462,6,5,16,814,114,928,Y,936,785,0,1721,2,1,3,1,7,0,Attached,2,471,300,87,201000
1812,0,11613,6,5,17,480,384,864,Y,920,900,0,1820,2,1,3,1,7,0,Attached,2,492,144,85,191750
1813,65,8450,7,5,10,0,1349,1349,Y,1349,0,0,1349,2,0,3,1,6,0,Attached,2,539,120,55,179000
1814,0,16196,7,5,12,1443,39,1482,Y,1494,0,0,1494,2,0,3,1,5,1,Attached,2,514,402,25,215000
1815,50,8012,6,5,18,430,1145,1575,Y,1575,0,0,1575,2,0,2,1,5,0,Attached,2,529,0,52,179200
1816,50,8012,6,5,30,0,630,630,Y,630,636,0,1266,1,1,2,1,5,2,Attached,1,283,340,0,128000
1817,0,9180,5,7,27,840,0,840,Y,884,0,0,884,1,0,2,1,5,0,Attached,2,504,240,0,144000
1818,60,8400,5,5,33,0,0,0,Y,2020,0,0,2020,2,0,4,2,10,2,Detached,2,630,0,0,144000
1819,64,6285,5,5,33,489,405,894,Y,894,0,0,894,1,0,2,1,5,0,Detached,1,308,192,0,120750
1820,80,8480,5,6,47,630,340,970,Y,970,0,0,970,1,0,2,1,5,0,Detached,2,624,0,216,132500
1821,70,7420,5,5,48,417,640,1057,Y,1057,0,0,1057,1,0,3,1,6,0,Detached,2,576,0,0,132000
1822,0,7758,5,7,48,588,411,999,Y,999,0,0,999,1,0,3,1,6,0,Detached,1,264,0,132,132500
1823,85,6970,4,5,49,932,108,1040,Y,1120,0,0,1120,1,1,3,1,5,0,Attached,2,544,168,0,129000
1824,40,13673,5,5,48,0,1140,1140,Y,1696,0,0,1696,1,1,3,1,8,1,Attached,1,349,0,30,143900
1825,84,7476,5,7,42,812,228,1040,Y,1040,0,0,1040,1,1,3,1,5,0,Detached,2,686,188,0,145000
1826,0,9945,5,5,49,827,161,988,Y,988,0,0,988,1,0,3,1,5,0,Detached,2,572,0,0,128500
1827,0,6173,5,6,43,599,277,876,Y,902,0,0,902,1,0,3,1,6,0,Attached,1,288,0,0,125500
1828,0,19522,7,5,20,727,496,1223,Y,1271,1232,0,2503,2,1,3,1,7,1,Attached,2,564,0,281,300000
1829,0,17542,7,7,36,1156,36,1192,Y,1516,651,0,2167,2,1,3,1,9,2,Attached,2,518,220,47,294000
1830,44,10751,5,5,36,787,250,1037,Y,1037,0,0,1037,1,0,2,1,5,0,Attached,2,431,136,47,129000
1831,0,16647,5,5,35,1390,0,1390,Y,1701,0,0,1701,2,0,3,1,6,2,Attached,2,611,0,0,171000
1832,43,12712,6,7,37,968,76,1044,Y,1055,0,0,1055,1,0,2,1,5,1,Attached,2,542,455,0,147000
1833,0,9572,8,5,20,482,971,1453,Y,1453,1357,0,2810,2,1,4,1,9,1,Attached,2,750,500,0,302000
1834,85,10678,8,5,18,700,983,1683,Y,2129,743,0,2872,2,1,4,1,9,1,Attached,2,541,0,33,285000
1835,45,4379,8,5,6,851,527,1378,Y,1378,0,0,1378,2,0,2,1,6,1,Attached,2,540,160,56,214000
1836,80,3523,8,5,4,60,1081,1141,Y,1151,0,0,1151,2,0,2,1,5,0,Attached,2,484,0,60,166000
1837,32,3784,8,5,4,60,1451,1511,Y,1565,0,0,1565,2,0,2,1,5,0,Attached,2,476,0,120,193800
1838,47,4230,7,5,4,0,1352,1352,Y,1352,0,0,1352,2,0,2,1,5,1,Attached,2,466,0,241,208900
1839,40,3606,7,5,4,937,415,1352,Y,1352,0,0,1352,2,0,2,1,5,1,Attached,2,466,0,241,194000
1840,30,5330,8,5,4,0,1550,1550,Y,1550,0,0,1550,2,1,2,1,5,0,Attached,2,528,0,102,207500
1841,35,4274,7,5,4,1106,135,1241,Y,1241,0,0,1241,1,1,1,1,4,0,Attached,2,569,0,116,199900
1842,35,4251,7,5,4,0,625,625,Y,625,625,0,1250,2,1,2,1,5,0,Detached,2,528,0,54,164700
1843,24,2280,6,5,11,565,179,744,Y,757,744,0,1501,2,1,3,1,6,1,Detached,2,440,0,0,176500
1844,34,3230,6,5,11,419,310,729,Y,729,729,0,1458,2,1,2,1,5,1,Detached,2,440,0,32,176000
1845,0,2117,6,5,10,420,336,756,Y,756,756,0,1512,2,1,2,1,4,1,Detached,2,440,0,32,168500
1846,24,2117,6,5,10,417,339,756,Y,769,804,0,1573,2,1,3,1,4,0,Detached,2,440,0,32,177000
1847,0,2117,6,5,10,436,320,756,Y,769,756,0,1525,2,1,3,1,5,1,Detached,2,440,0,0,177000
1848,0,5105,7,5,6,239,312,551,Y,551,551,0,1102,2,1,2,1,4,0,Detached,2,480,0,60,148800
1849,24,2645,8,5,11,0,776,776,Y,764,677,0,1441,2,1,2,1,5,0,Detached,2,492,206,0,174000
1850,66,7399,7,5,13,649,326,975,Y,975,975,0,1950,2,1,3,1,7,1,Detached,2,576,0,208,239000
1851,73,7321,7,5,11,0,1339,1339,Y,1358,0,0,1358,2,0,3,1,5,0,Detached,2,625,176,174,204000
1852,0,8010,8,5,7,964,90,1054,Y,1072,976,0,2048,2,1,3,1,8,2,Detached,2,552,0,228,301000
1853,106,8413,8,5,12,901,319,1220,Y,1220,1142,0,2362,2,1,3,1,8,2,Attached,2,1105,147,180,312500
1854,50,9466,8,5,16,1494,0,1494,Y,1494,0,0,1494,1,1,1,1,5,1,Attached,2,478,0,247,279700
1855,80,12000,7,6,30,1732,270,2002,Y,2362,0,0,2362,2,1,3,1,8,1,Attached,2,546,180,16,255000
1856,0,16157,5,7,32,1071,289,1360,Y,1432,0,0,1432,1,1,2,1,5,1,Attached,2,588,168,180,194000
1857,90,10768,5,8,34,1157,280,1437,Y,1437,0,0,1437,2,0,3,1,6,1,Attached,2,528,0,201,218000
1858,40,3840,8,6,32,1057,0,1057,Y,1295,0,0,1295,1,0,1,1,4,2,Attached,2,571,133,89,213750
1859,80,9600,6,7,34,0,528,528,Y,1094,761,0,1855,2,1,3,1,7,1,Attached,2,512,113,100,187000
1860,80,9600,6,8,34,978,284,1262,Y,1262,0,0,1262,2,0,3,1,6,1,Attached,2,460,298,0,181500
1861,94,17778,8,5,29,2461,0,2461,Y,2497,0,0,2497,2,0,2,1,7,2,Attached,2,676,266,0,373000
1862,0,18890,5,5,33,709,652,1361,Y,1361,1259,0,2620,2,2,4,2,12,1,Attached,2,600,155,169,190000
1863,0,7050,7,5,9,738,319,1057,Y,1057,872,0,1929,2,1,3,1,7,1,Attached,2,650,0,235,226000
1864,78,11700,6,6,42,0,912,912,Y,1152,0,0,1152,1,1,3,1,7,0,Attached,2,412,0,126,143450
1865,80,8000,6,6,40,915,93,1008,Y,1403,1008,0,2411,2,1,4,1,8,1,Attached,2,570,0,192,240050
1866,0,8723,6,6,41,973,0,973,Y,1082,0,0,1082,1,0,3,1,6,0,Attached,2,480,160,0,162500
1867,130,11700,6,5,42,910,385,1295,Y,1295,0,0,1295,1,1,3,1,6,0,Attached,2,528,0,394,164000
1868,108,11358,7,7,38,346,778,1124,Y,1610,0,0,1610,2,0,3,1,8,1,Attached,2,515,202,256,185000
1869,80,9547,7,6,17,0,1594,1594,Y,1594,0,0,1594,2,0,2,1,6,1,Attached,2,472,190,80,188500
1870,78,10530,7,6,17,819,329,1148,Y,1091,984,0,2075,2,1,3,1,8,1,Attached,2,473,235,86,255000
1871,0,11500,5,6,34,0,1680,1680,Y,1680,0,0,1680,2,0,4,2,8,0,Detached,2,528,0,0,136905
1872,88,10738,6,7,44,792,301,1093,Y,1093,0,0,1093,2,0,3,1,6,1,Attached,2,484,224,0,158500
1873,80,9600,7,6,37,916,326,1242,Y,1242,0,0,1242,1,1,3,1,6,1,Attached,2,528,0,0,175500
1874,80,10800,6,5,47,881,171,1052,Y,1052,0,0,1052,1,0,3,1,6,0,Attached,1,311,0,133,127000
1875,70,8050,5,6,43,512,437,949,Y,1107,0,0,1107,1,0,3,1,5,0,Attached,1,308,88,64,127000
1876,0,10355,5,5,43,695,519,1214,Y,1214,0,0,1214,2,0,3,1,5,1,Attached,1,318,0,111,143000
1877,79,10289,5,7,45,836,237,1073,Y,1073,0,0,1073,1,1,3,1,6,0,Attached,2,515,0,0,156000
1878,0,9503,5,5,52,831,193,1024,Y,1344,0,0,1344,1,0,2,1,6,1,Detached,1,484,316,28,144000
1879,0,10624,5,4,46,304,1424,1728,Y,1728,0,0,1728,2,0,6,2,10,0,Detached,1,352,155,0,119000
1880,0,10899,4,5,46,0,0,0,N,1224,0,0,1224,2,0,2,2,8,0,CarPort,3,530,0,0,103000
1881,0,12342,5,5,50,0,978,978,Y,1422,0,0,1422,1,0,3,1,6,1,Attached,1,286,0,36,139900
1882,0,12772,6,8,50,498,460,958,Y,958,0,0,958,1,0,2,1,5,0,Attached,1,301,0,0,151500
1883,80,8892,5,5,50,0,1065,1065,Y,1065,0,0,1065,1,1,3,1,6,0,Detached,2,461,74,0,126500
1884,65,10482,6,8,52,507,81,588,Y,1138,0,0,1138,1,0,3,1,6,0,Attached,1,264,224,0,145000
1885,70,7535,5,7,52,390,522,912,Y,912,0,0,912,1,0,2,1,5,0,Attached,1,297,12,285,120000
1886,74,7450,5,5,54,644,250,894,Y,1074,0,0,1074,1,0,2,1,6,1,Detached,2,396,0,72,124000
1887,0,8339,5,7,51,0,0,0,Y,882,0,0,882,1,0,3,1,5,0,Attached,1,294,0,0,106500
1888,0,14357,5,5,49,478,386,864,Y,1187,0,0,1187,1,0,2,1,6,1,Attached,2,440,128,0,140500
1889,76,8243,5,7,49,700,264,964,Y,964,0,0,964,1,0,3,1,5,1,Detached,2,784,170,0,137500
1890,70,8680,5,7,50,0,894,894,Y,894,0,0,894,1,0,3,1,5,0,Detached,1,312,0,0,117600
1891,80,8800,7,6,44,654,520,1174,Y,1200,0,0,1200,2,0,3,1,6,1,Attached,2,440,0,0,163500
1892,80,9200,6,5,45,494,548,1042,Y,1042,0,0,1042,2,0,3,1,5,0,Attached,2,440,192,0,161000
1893,85,9350,6,7,46,850,452,1302,Y,1302,0,0,1302,2,0,3,1,7,0,Attached,1,309,333,0,158000
1894,80,8800,6,7,46,414,431,845,Y,845,1309,0,2154,2,1,5,1,8,1,Attached,2,539,0,161,224500
1895,0,11382,6,5,46,597,533,1130,Y,1374,0,0,1374,1,0,3,1,7,1,Attached,1,286,0,112,147000
1896,0,22002,6,7,51,1386,206,1592,Y,1652,0,0,1652,1,1,3,1,6,1,Attached,2,510,0,201,200000
1897,0,14585,6,6,50,813,331,1144,Y,1429,0,0,1429,1,0,3,1,7,2,Attached,2,572,216,110,181900
1898,75,7388,5,6,51,405,658,1063,Y,1327,0,0,1327,1,0,3,1,7,0,Detached,2,624,0,0,150750
1899,70,9842,4,5,48,0,0,0,Y,1224,0,0,1224,2,0,2,2,6,0,CarPort,2,462,0,0,101800
1900,57,8280,6,5,60,0,932,932,Y,932,0,0,932,1,0,2,1,4,1,Attached,1,306,0,214,124000
1901,85,12172,5,7,70,389,433,822,Y,908,0,0,908,1,0,2,1,4,0,Attached,2,512,284,216,138500
1902,50,5000,1,3,64,0,0,0,N,334,0,0,334,1,0,1,1,2,0,None,0,0,0,0,39300
1903,50,5000,3,3,64,299,367,666,N,666,0,0,666,1,0,2,1,4,0,None,0,0,0,52,64500
1904,51,3500,3,5,65,144,226,370,N,442,228,0,670,1,0,2,1,4,0,None,0,0,0,21,64000
1905,50,5175,5,8,52,554,254,808,Y,808,0,0,808,1,0,2,1,5,0,Detached,1,308,143,0,112000
1906,100,9500,6,6,46,442,374,816,Y,1127,850,0,1977,1,1,4,1,9,1,Attached,2,540,0,52,165000
1907,80,9600,5,6,55,368,710,1078,Y,1150,0,0,1150,1,0,2,1,6,0,Attached,1,288,0,175,144000
1908,95,11345,5,5,62,220,708,928,Y,928,992,0,1920,2,0,4,2,10,0,Detached,2,400,0,0,137000
1909,79,9492,5,5,69,409,359,768,Y,968,408,0,1376,1,0,3,1,6,1,Attached,1,240,0,0,105000
1910,79,9480,5,7,68,386,342,728,Y,888,756,0,1644,1,1,3,1,7,2,Attached,1,312,168,0,146500
1911,63,8668,5,5,42,0,1560,1560,Y,1560,0,0,1560,2,0,4,2,8,0,Detached,3,792,0,0,126000
1912,0,10050,5,6,44,602,191,793,Y,1280,0,0,1280,2,0,3,1,6,1,Attached,2,432,140,40,175000
1913,100,9600,6,5,49,600,618,1218,Y,1254,0,0,1254,1,0,3,1,6,1,Attached,2,525,0,168,158500
1914,70,10150,5,5,52,456,456,912,Y,912,0,0,912,1,0,2,1,5,0,Attached,1,275,0,0,114500
1915,78,11344,5,5,52,460,414,874,Y,874,650,0,1524,1,1,3,1,7,0,Attached,1,315,0,0,144000
1916,0,18450,6,5,45,910,111,1021,Y,1465,915,0,2380,2,1,3,1,7,1,CarPort,2,596,0,265,129000
1917,73,8760,6,7,53,873,63,936,Y,936,0,0,936,1,0,2,1,4,0,Attached,1,315,0,0,141000
1918,65,6860,5,6,54,908,100,1008,Y,1008,0,0,1008,1,0,3,1,6,0,Detached,1,308,0,0,131000
1919,60,8250,5,7,47,288,765,1053,Y,1053,0,0,1053,1,0,3,1,6,0,Attached,2,692,240,109,142100
1920,70,8176,5,6,52,846,210,1056,Y,1056,0,0,1056,1,0,3,1,6,0,Attached,1,308,0,0,139000
1921,75,9750,6,6,52,608,834,1442,Y,1442,0,0,1442,1,1,4,1,7,0,Attached,1,301,0,275,157900
1922,80,9250,5,7,56,948,108,1056,Y,1056,0,0,1056,1,0,3,1,6,0,Attached,1,260,390,0,139400
1923,90,11988,6,6,53,777,467,1244,Y,1244,0,0,1244,1,1,3,1,6,2,Attached,1,336,0,40,150000
1924,70,9100,5,5,50,0,1144,1144,Y,1144,0,0,1144,1,0,3,1,6,1,Attached,1,336,0,0,120000
1925,80,9736,6,6,53,806,525,1331,Y,1721,0,0,1721,1,0,4,1,8,3,Attached,2,464,0,0,174850
1926,72,9770,5,5,53,512,410,922,Y,922,0,0,922,1,0,2,1,5,0,Attached,1,308,0,34,116000
1927,72,10152,5,5,54,586,462,1048,Y,1048,0,0,1048,1,0,3,1,6,0,Attached,1,286,0,212,135000
1928,0,12155,6,3,40,1237,420,1657,Y,1657,0,0,1657,2,0,3,1,7,1,Attached,2,484,0,147,163500
1929,70,12198,5,6,55,780,424,1204,Y,1411,0,0,1411,1,0,3,1,7,1,Attached,1,310,278,82,130000
1930,75,10050,5,5,55,288,928,1216,Y,1216,0,0,1216,1,0,3,1,5,0,Attached,1,336,0,0,129500
1931,60,11556,5,9,57,408,456,864,Y,1154,0,0,1154,1,1,3,1,6,0,Detached,1,336,63,0,142000
1932,70,8078,5,5,52,0,1560,1560,Y,1560,0,0,1560,2,0,4,2,8,0,Detached,2,484,0,0,128600
1933,60,10950,6,6,58,441,507,948,Y,948,0,0,948,1,0,2,1,5,0,Detached,2,410,0,48,125000
1934,68,7942,6,7,57,1040,0,1040,Y,1040,0,0,1040,1,0,3,1,6,0,Attached,1,293,0,0,136000
1935,66,8923,5,7,57,643,365,1008,Y,1008,0,0,1008,1,0,2,1,6,0,Attached,1,240,0,18,134500
1936,71,8540,5,8,54,805,120,925,Y,925,0,0,925,1,0,3,1,5,0,Detached,1,252,152,0,127000
1937,60,7134,5,5,55,384,0,384,Y,1360,0,0,1360,1,0,3,1,6,1,Detached,2,572,0,50,130000
1938,55,7150,4,4,55,150,1040,1190,Y,1040,500,0,1540,1,0,4,1,7,0,Detached,1,352,0,0,115000
1939,70,8400,5,5,55,793,130,923,Y,925,0,0,925,1,0,3,1,5,2,Attached,1,390,81,0,116900
1940,70,13300,5,7,54,377,551,928,Y,928,0,0,928,1,0,2,1,4,0,Attached,1,252,261,156,132000
1941,75,9532,4,6,57,949,156,1105,Y,1647,0,0,1647,1,0,3,1,6,1,Attached,1,280,225,0,153000
1942,0,15783,5,5,58,292,632,924,Y,924,0,0,924,1,0,2,1,6,0,Detached,1,420,0,324,112500
1943,60,14190,4,7,120,0,925,925,Y,1000,544,0,1544,2,0,3,1,7,0,None,0,0,231,0,138000
1944,60,9600,5,7,61,220,625,845,Y,893,0,0,893,1,0,2,1,4,0,Detached,2,576,0,0,135000
1945,0,12099,5,6,57,198,1018,1216,Y,1216,0,512,1728,1,0,3,1,7,1,Attached,1,371,200,0,156000
1946,113,21281,5,4,75,0,666,666,Y,1308,1778,0,3086,3,1,4,1,9,0,Attached,3,1200,0,654,301600
1947,60,10134,5,6,70,0,735,735,Y,735,299,0,1034,1,0,2,1,5,0,Detached,1,240,0,39,109000
1948,55,5500,4,6,54,0,882,882,Y,882,0,0,882,1,0,1,1,4,0,None,0,0,0,0,103200
1949,60,10284,4,7,85,1096,55,1151,Y,845,436,0,1281,2,0,1,1,6,0,Detached,2,580,0,0,128500
1950,60,10800,4,6,83,0,656,656,Y,968,0,0,968,2,0,4,1,5,0,Detached,1,216,0,0,64500
1951,60,10800,5,9,115,0,736,736,Y,751,783,0,1534,1,1,3,1,6,0,None,0,0,0,112,148000
1952,60,5400,5,6,90,0,691,691,Y,691,0,0,691,1,0,2,1,4,0,Detached,1,216,0,114,86000
1953,93,10090,7,5,47,725,0,725,Y,1035,616,0,1651,2,0,4,1,6,2,Attached,1,276,460,211,172000
1954,75,8700,5,7,49,192,728,920,Y,888,0,0,888,1,0,3,1,5,0,Attached,1,240,0,0,120000
1955,66,8300,6,6,42,952,0,952,Y,952,0,0,952,1,0,3,1,5,0,Attached,1,288,0,0,128500
1956,70,11606,5,5,41,650,390,1040,Y,1040,1040,0,2080,1,2,5,1,9,2,Attached,2,504,335,0,135000
1957,60,8064,5,7,61,0,672,672,Y,672,252,0,924,1,0,3,1,6,1,Detached,2,576,0,0,122900
1958,60,11664,6,5,62,336,746,1082,Y,1082,0,0,1082,1,0,2,1,5,1,Detached,1,240,0,130,119200
1959,78,10496,6,6,61,196,844,1040,Y,1168,678,0,1846,2,0,3,1,7,1,Attached,1,315,0,0,143000
1960,60,7200,5,7,60,630,246,876,Y,988,0,0,988,1,0,3,1,6,0,Attached,1,276,0,80,119000
1961,60,7200,5,3,60,432,432,864,Y,1238,0,0,1238,1,1,3,1,6,1,Attached,1,357,0,171,102000
1962,60,7200,5,8,60,547,317,864,Y,864,0,0,864,1,0,3,1,5,0,Detached,2,720,194,0,129000
1963,70,7000,5,7,50,588,422,1010,Y,1134,0,0,1134,1,0,2,1,6,0,Attached,1,254,0,16,135000
1964,0,7500,5,7,51,574,466,1040,Y,1040,0,0,1040,1,0,3,1,6,0,Attached,1,286,0,0,152000
1965,70,7315,5,6,52,625,545,1170,Y,1170,0,0,1170,1,0,3,1,6,1,Attached,1,338,0,225,140000
1966,70,7903,5,5,50,739,503,1242,Y,1242,0,0,1242,1,1,3,1,6,0,Attached,1,324,0,0,152000
1967,80,8000,5,5,50,1252,125,1377,Y,1377,0,0,1377,1,0,3,1,6,2,Attached,1,351,0,0,156500
1968,80,8000,5,4,49,0,1800,1800,N,1800,0,0,1800,2,0,6,2,10,0,None,0,0,0,0,141000
1969,70,7000,5,6,49,0,0,0,Y,925,0,0,925,1,0,3,1,7,0,Attached,1,300,0,0,99000
1970,80,9760,6,8,46,653,169,822,Y,1020,831,0,1851,2,1,3,1,7,1,Attached,2,440,239,42,187000
1971,69,7590,5,5,48,540,324,864,Y,876,936,0,1812,2,0,4,1,8,1,Attached,1,264,0,168,169500
1972,60,6600,5,5,48,552,312,864,Y,864,0,0,864,1,0,2,1,5,0,Detached,1,294,58,0,125500
1973,66,6760,5,5,48,734,162,896,Y,936,0,0,936,1,0,3,1,6,1,Attached,1,288,24,250,130000
1974,60,6978,5,7,84,0,850,850,Y,960,0,0,960,1,0,2,1,5,0,Detached,2,576,0,116,103000
1975,60,9600,5,7,100,0,264,264,Y,768,664,0,1432,2,0,2,1,7,0,Detached,2,360,270,112,132000
1976,50,6000,6,6,83,276,569,845,Y,866,430,0,1296,1,0,3,1,6,0,Detached,2,576,0,175,127500
1977,56,4480,5,5,88,782,240,1022,N,1022,0,0,1022,1,0,2,1,4,1,Detached,1,184,0,142,89500
1978,60,7200,5,5,30,936,0,936,Y,936,0,0,936,1,0,2,1,4,0,Detached,2,672,49,0,140000
1979,56,3153,5,6,90,0,967,967,Y,967,0,0,967,1,0,2,1,5,1,Detached,1,180,0,26,99900
1980,60,10800,4,7,125,0,641,641,Y,1047,0,0,1047,1,0,2,1,6,0,Detached,1,273,0,0,100000
1981,60,7200,5,8,70,0,808,808,Y,1072,0,0,1072,1,0,2,1,5,2,Detached,2,379,0,0,130000
1982,120,9000,5,8,110,130,550,680,Y,680,494,0,1174,1,0,2,1,6,1,Detached,2,576,116,66,135000
1983,50,6000,3,7,62,331,318,649,Y,679,504,0,1183,1,1,2,1,6,0,Detached,1,308,0,176,120000
1984,50,5925,4,7,73,168,739,907,Y,1131,0,0,1131,1,0,2,1,7,0,Detached,2,672,0,72,89471
1985,50,5925,4,6,110,570,0,570,N,761,380,0,1141,1,0,3,1,6,0,Detached,1,252,0,96,85000
1986,50,6000,4,4,90,250,710,960,Y,960,0,0,960,1,0,2,1,5,0,Detached,1,308,0,168,108500
